date,datetime,temp,precip,windspeed,winddir,visibility,cloudcover,conditions
2025-08-03,2025-08-03T18:00:00,37.6,0.0,9.0,74.0,27.5,50.0,Partially cloudy
2025-08-03,2025-08-03T19:00:00,36.2,0.0,8.9,302.0,27.5,50.0,Partially cloudy
2025-08-03,2025-08-03T20:00:00,35.7,0.0,3.5,130.0,28.3,39.3,Partially cloudy
2025-08-03,2025-08-03T21:00:00,34.5,0.0,3.9,73.0,28.0,50.0,Partially cloudy
2025-08-03,2025-08-03T22:00:00,32.3,0.0,5.2,19.0,28.0,60.0,Partially cloudy
2025-08-03,2025-08-03T23:00:00,31.0,0.0,6.2,29.0,28.0,50.0,Partially cloudy
2025-08-04,2025-08-04T00:00:00,29.4,0.0,13.3,30.0,28.0,0.0,Clear
2025-08-04,2025-08-04T01:00:00,27.9,0.0,8.4,3.0,28.0,0.0,Clear
2025-08-04,2025-08-04T02:00:00,25.9,0.0,2.6,139.0,28.0,0.0,Clear
2025-08-04,2025-08-04T03:00:00,25.2,0.0,7.5,31.0,28.0,10.0,Clear
2025-08-04,2025-08-04T04:00:00,23.3,0.0,2.3,325.0,28.0,0.0,Clear
2025-08-04,2025-08-04T05:00:00,22.5,0.0,5.6,345.0,28.0,0.0,Clear
2025-08-04,2025-08-04T06:00:00,21.4,0.0,3.7,78.0,28.0,0.0,Clear
2025-08-04,2025-08-04T07:00:00,21.3,0.0,3.9,14.0,28.0,0.0,Clear
2025-08-04,2025-08-04T08:00:00,20.5,0.0,4.1,27.0,28.8,0.4,Clear
2025-08-04,2025-08-04T09:00:00,23.5,0.0,2.5,27.0,27.5,10.0,Clear
2025-08-04,2025-08-04T10:00:00,25.8,0.0,5.7,162.0,27.5,0.0,Clear
2025-08-04,2025-08-04T11:00:00,27.5,0.0,9.1,163.0,28.3,0.5,Clear
2025-08-04,2025-08-04T12:00:00,29.3,0.0,12.1,143.0,27.5,0.0,Clear
2025-08-04,2025-08-04T13:00:00,31.0,0.0,7.6,142.0,27.5,10.0,Clear
2025-08-04,2025-08-04T14:00:00,32.6,0.0,10.7,140.0,28.3,11.3,Clear
2025-08-04,2025-08-04T15:00:00,34.8,0.0,7.7,160.0,27.5,10.0,Clear
2025-08-04,2025-08-04T16:00:00,36.7,0.0,7.8,191.0,27.5,10.7,Clear
2025-08-04,2025-08-04T17:00:00,37.8,0.0,12.5,218.0,28.5,10.6,Clear
2025-08-04,2025-08-04T18:00:00,37.8,0.0,9.1,274.0,27.5,10.0,Clear
2025-08-04,2025-08-04T19:00:00,38.1,0.0,4.5,48.0,27.5,10.7,Clear
2025-08-04,2025-08-04T20:00:00,37.0,0.0,10.6,165.0,28.3,10.6,Clear
2025-08-04,2025-08-04T21:00:00,35.6,0.0,12.5,164.0,28.0,10.0,Clear
2025-08-04,2025-08-04T22:00:00,34.4,0.0,10.4,185.0,28.0,30.0,Partially cloudy
2025-08-04,2025-08-04T23:00:00,31.9,0.0,5.4,131.0,28.0,30.0,Partially cloudy
2025-08-05,2025-08-05T00:00:00,29.5,0.0,7.3,349.0,28.0,10.0,Clear
2025-08-05,2025-08-05T01:00:00,28.3,0.0,7.4,340.0,28.0,0.0,Clear
2025-08-05,2025-08-05T02:00:00,26.7,0.0,10.5,312.0,25.3,0.0,Clear
2025-08-05,2025-08-05T03:00:00,25.5,0.0,7.2,358.0,28.0,0.0,Clear
2025-08-05,2025-08-05T04:00:00,23.9,0.0,5.4,2.0,28.0,0.0,Clear
2025-08-05,2025-08-05T05:00:00,22.2,0.0,3.9,356.0,28.0,0.0,Clear
2025-08-05,2025-08-05T06:00:00,21.9,0.0,5.4,360.0,28.0,0.0,Clear
2025-08-05,2025-08-05T07:00:00,21.4,0.0,3.7,1.0,28.0,10.0,Clear
2025-08-05,2025-08-05T08:00:00,20.9,0.0,3.7,354.0,28.3,38.1,Partially cloudy
2025-08-05,2025-08-05T09:00:00,23.8,0.0,3.6,12.0,18.8,10.0,Clear
2025-08-05,2025-08-05T10:00:00,27.0,0.0,3.7,35.0,18.8,0.0,Clear
2025-08-05,2025-08-05T11:00:00,30.0,0.0,7.3,125.0,28.1,0.5,Clear
2025-08-05,2025-08-05T12:00:00,32.1,0.0,8.9,162.0,24.9,10.7,Clear
2025-08-05,2025-08-05T13:00:00,34.5,0.0,7.5,171.0,16.2,10.7,Clear
2025-08-05,2025-08-05T14:00:00,36.5,0.0,9.0,219.0,22.0,10.5,Clear
2025-08-05,2025-08-05T15:00:00,38.0,0.0,9.1,176.0,27.5,30.0,Partially cloudy
2025-08-05,2025-08-05T16:00:00,37.8,0.0,4.7,240.5,,7.3,Clear
2025-08-05,2025-08-05T17:00:00,39.3,0.0,14.4,245.0,28.1,30.0,Partially cloudy
2025-08-05,2025-08-05T18:00:00,39.5,0.0,8.9,343.0,26.6,30.0,Partially cloudy
2025-08-05,2025-08-05T19:00:00,39.4,0.0,12.6,235.0,21.4,30.0,Partially cloudy
2025-08-05,2025-08-05T20:00:00,38.4,0.0,7.7,115.0,28.1,11.5,Clear
2025-08-05,2025-08-05T21:00:00,37.1,0.0,9.1,184.0,19.1,30.0,Partially cloudy
2025-08-05,2025-08-05T22:00:00,35.0,0.0,7.0,231.0,17.3,40.0,Partially cloudy
2025-08-05,2025-08-05T23:00:00,30.9,0.0,2.0,151.0,17.3,30.0,Partially cloudy
2025-08-06,2025-08-06T00:00:00,29.5,0.0,3.6,34.0,23.5,0.0,Clear
2025-08-06,2025-08-06T01:00:00,28.8,0.0,12.9,12.0,28.0,10.0,Clear
2025-08-06,2025-08-06T02:00:00,27.3,0.0,6.3,58.0,28.0,40.0,Partially cloudy
2025-08-06,2025-08-06T03:00:00,26.3,0.0,6.0,4.0,28.0,40.0,Partially cloudy
2025-08-06,2025-08-06T04:00:00,24.9,0.0,5.7,31.0,28.0,10.0,Clear
2025-08-06,2025-08-06T05:00:00,24.5,0.0,7.8,50.0,28.0,0.0,Clear
2025-08-06,2025-08-06T06:00:00,23.3,0.0,5.8,31.0,28.0,0.0,Clear
2025-08-06,2025-08-06T07:00:00,22.7,0.0,4.3,113.0,28.0,0.0,Clear
2025-08-06,2025-08-06T08:00:00,22.4,0.0,4.0,47.0,29.2,0.0,Clear
2025-08-06,2025-08-06T09:00:00,24.9,0.0,4.2,16.0,14.5,0.0,Clear
2025-08-06,2025-08-06T10:00:00,27.2,0.0,9.2,96.0,24.0,0.0,Clear
2025-08-06,2025-08-06T11:00:00,29.0,0.0,7.1,200.0,29.0,0.0,Clear
2025-08-06,2025-08-06T12:00:00,30.8,0.0,5.3,151.0,27.5,0.0,Clear
2025-08-06,2025-08-06T13:00:00,32.7,0.0,7.3,213.0,24.9,2.3,Clear
2025-08-06,2025-08-06T14:00:00,34.4,0.0,12.5,217.0,11.2,4.5,Clear
2025-08-06,2025-08-06T15:00:00,35.9,0.0,11.3,210.0,27.5,1.0,Clear
2025-08-06,2025-08-06T16:00:00,37.1,0.0,15.9,202.0,17.1,88.0,Partially cloudy
2025-08-06,2025-08-06T17:00:00,36.5,0.0,13.0,213.0,21.0,87.6,Partially cloudy
2025-08-06,2025-08-06T18:00:00,37.2,0.0,11.5,238.0,27.5,88.0,Partially cloudy
2025-08-06,2025-08-06T19:00:00,37.0,0.0,13.1,203.0,18.8,88.0,Partially cloudy
2025-08-06,2025-08-06T20:00:00,36.9,0.0,11.7,255.0,22.0,77.1,Partially cloudy
2025-08-06,2025-08-06T21:00:00,35.3,0.0,14.4,239.0,20.9,60.0,Partially cloudy
2025-08-06,2025-08-06T22:00:00,33.0,0.0,11.1,239.0,22.7,30.0,Partially cloudy
2025-08-06,2025-08-06T23:00:00,32.0,0.0,11.0,249.0,28.0,10.0,Clear
2025-08-07,2025-08-07T00:00:00,29.6,0.0,8.1,114.0,28.0,0.0,Clear
2025-08-07,2025-08-07T01:00:00,27.6,0.0,8.0,123.0,19.1,0.0,Clear
2025-08-07,2025-08-07T02:00:00,26.6,0.0,7.9,151.0,23.5,10.0,Clear
2025-08-07,2025-08-07T03:00:00,23.6,0.0,5.6,345.0,22.7,30.0,Partially cloudy
2025-08-07,2025-08-07T04:00:00,22.8,0.0,7.4,1.0,23.5,10.0,Clear
2025-08-07,2025-08-07T05:00:00,21.6,0.0,3.5,348.0,23.5,9.5,Clear
2025-08-07,2025-08-07T06:00:00,20.7,0.0,0.1,310.0,21.7,47.4,Partially cloudy
2025-08-07,2025-08-07T07:00:00,20.3,0.0,5.5,360.0,14.6,10.0,Clear
2025-08-07,2025-08-07T08:00:00,19.8,0.0,7.0,5.0,19.9,9.9,Clear
2025-08-07,2025-08-07T09:00:00,23.1,0.0,3.7,27.0,8.4,0.0,Clear
2025-08-07,2025-08-07T10:00:00,26.3,0.0,3.7,34.0,24.9,0.0,Clear
2025-08-07,2025-08-07T11:00:00,28.4,0.0,3.8,347.0,28.1,0.0,Clear
2025-08-07,2025-08-07T12:00:00,31.5,0.0,5.4,181.0,17.9,0.0,Clear
2025-08-07,2025-08-07T13:00:00,33.9,0.0,5.5,162.0,27.5,1.4,Clear
2025-08-07,2025-08-07T14:00:00,36.0,0.0,7.6,148.0,23.1,1.8,Clear
2025-08-07,2025-08-07T15:00:00,37.5,0.0,7.9,198.0,19.2,10.0,Clear
2025-08-07,2025-08-07T16:00:00,38.4,0.0,14.1,211.0,23.1,10.0,Clear
2025-08-07,2025-08-07T17:00:00,38.9,0.0,10.8,244.0,25.9,1.4,Clear
2025-08-07,2025-08-07T18:00:00,39.4,0.0,5.3,239.0,27.5,1.0,Clear
2025-08-07,2025-08-07T19:00:00,39.3,0.0,9.2,193.0,17.1,0.0,Clear
2025-08-07,2025-08-07T20:00:00,38.6,0.0,8.9,255.0,22.2,1.5,Clear
2025-08-07,2025-08-07T21:00:00,36.3,0.0,3.5,179.0,28.0,0.0,Clear
2025-08-07,2025-08-07T22:00:00,31.2,0.0,3.5,31.0,28.0,0.0,Clear
2025-08-07,2025-08-07T23:00:00,29.1,0.0,3.6,23.0,28.0,0.0,Clear
2025-08-08,2025-08-08T00:00:00,27.4,0.0,5.6,344.0,28.0,0.0,Clear
2025-08-08,2025-08-08T01:00:00,25.8,0.0,9.4,26.0,28.0,0.0,Clear
2025-08-08,2025-08-08T02:00:00,24.5,0.0,5.3,5.0,28.0,0.0,Clear
2025-08-08,2025-08-08T03:00:00,23.4,0.0,7.4,338.0,28.0,0.0,Clear
2025-08-08,2025-08-08T04:00:00,22.4,0.0,9.0,337.0,28.0,0.0,Clear
2025-08-08,2025-08-08T05:00:00,21.5,0.0,7.4,356.0,28.0,0.0,Clear
2025-08-08,2025-08-08T06:00:00,20.9,0.0,8.7,350.0,26.2,0.0,Clear
2025-08-08,2025-08-08T07:00:00,20.8,0.0,9.0,347.0,26.2,0.0,Clear
2025-08-08,2025-08-08T08:00:00,21.0,0.0,7.1,352.0,28.3,11.7,Clear
2025-08-08,2025-08-08T09:00:00,22.6,0.0,3.7,346.0,11.9,10.0,Clear
2025-08-08,2025-08-08T10:00:00,25.7,0.0,7.6,322.0,18.8,10.0,Clear
2025-08-08,2025-08-08T11:00:00,29.7,0.0,5.5,31.0,28.1,9.9,Clear
2025-08-08,2025-08-08T12:00:00,32.0,0.0,7.7,113.0,27.5,10.0,Clear
2025-08-08,2025-08-08T13:00:00,34.0,0.0,5.9,90.0,23.1,10.0,Clear
2025-08-08,2025-08-08T14:00:00,35.8,0.0,7.6,144.0,21.2,12.6,Clear
2025-08-08,2025-08-08T15:00:00,37.7,0.0,5.5,141.0,21.0,10.0,Clear
2025-08-08,2025-08-08T16:00:00,38.8,0.0,10.9,113.0,27.5,30.0,Partially cloudy
2025-08-08,2025-08-08T17:00:00,39.6,0.0,17.2,197.0,19.4,32.3,Partially cloudy
2025-08-08,2025-08-08T18:00:00,39.8,0.0,11.3,185.0,21.4,50.0,Partially cloudy
2025-08-08,2025-08-08T19:00:00,38.5,0.0,4.8,198.0,19.7,77.7,Partially cloudy
2025-08-08,2025-08-08T20:00:00,38.0,0.0,7.7,117.0,17.1,79.0,Partially cloudy
2025-08-08,2025-08-08T21:00:00,35.6,0.0,8.9,155.0,17.3,60.0,Partially cloudy
2025-08-08,2025-08-08T22:00:00,34.4,0.0,23.7,230.0,16.4,80.0,Partially cloudy
2025-08-08,2025-08-08T23:00:00,32.6,0.0,12.9,268.0,16.4,80.0,Partially cloudy
2025-08-09,2025-08-09T00:00:00,30.4,0.0,9.4,136.0,23.5,0.0,Clear
2025-08-09,2025-08-09T01:00:00,28.1,0.0,7.0,111.0,28.0,0.0,Clear
2025-08-09,2025-08-09T02:00:00,27.2,0.0,9.0,115.0,19.1,0.0,Clear
2025-08-09,2025-08-09T03:00:00,25.7,0.0,3.9,120.0,28.0,0.0,Clear
2025-08-09,2025-08-09T04:00:00,24.3,0.0,7.4,338.0,21.8,0.0,Clear
2025-08-09,2025-08-09T05:00:00,22.9,0.0,5.2,342.0,19.1,30.0,Partially cloudy
2025-08-09,2025-08-09T06:00:00,22.2,0.0,5.0,351.0,20.0,10.0,Clear
2025-08-09,2025-08-09T07:00:00,21.2,0.0,6.8,12.0,20.0,10.0,Clear
2025-08-09,2025-08-09T08:00:00,21.0,0.0,7.2,346.0,24.0,9.5,Clear
2025-08-09,2025-08-09T09:00:00,23.3,0.0,7.2,348.0,18.8,0.0,Clear
2025-08-09,2025-08-09T10:00:00,26.1,0.0,7.1,344.0,22.3,0.0,Clear
2025-08-09,2025-08-09T11:00:00,29.8,0.0,3.9,17.0,26.8,0.0,Clear
2025-08-09,2025-08-09T12:00:00,32.1,0.0,5.4,349.0,27.5,0.0,Clear
2025-08-09,2025-08-09T13:00:00,34.0,0.0,5.4,307.0,27.5,0.0,Clear
2025-08-09,2025-08-09T14:00:00,36.2,0.0,7.5,213.0,28.5,0.9,Clear
2025-08-09,2025-08-09T15:00:00,37.1,0.0,5.4,299.0,27.5,1.0,Clear
2025-08-09,2025-08-09T16:00:00,38.4,0.0,7.3,344.0,18.8,10.7,Clear
2025-08-09,2025-08-09T17:00:00,38.7,0.0,9.1,340.0,28.8,31.4,Partially cloudy
2025-08-09,2025-08-09T18:00:00,39.0,0.0,7.4,351.0,10.1,30.0,Partially cloudy
2025-08-09,2025-08-09T19:00:00,39.2,0.0,7.8,223.0,21.4,88.0,Partially cloudy
2025-08-09,2025-08-09T20:00:00,37.7,0.0,13.4,60.0,20.1,96.1,Overcast
2025-08-09,2025-08-09T21:00:00,35.5,0.0,5.0,71.0,23.5,60.0,Partially cloudy
2025-08-09,2025-08-09T22:00:00,32.9,0.0,7.2,52.0,28.0,60.0,Partially cloudy
2025-08-09,2025-08-09T23:00:00,31.6,0.0,3.8,111.0,28.0,60.0,Partially cloudy
2025-08-10,2025-08-10T00:00:00,30.3,0.0,5.9,107.0,28.0,80.0,Partially cloudy
2025-08-10,2025-08-10T01:00:00,29.0,0.0,6.1,109.0,24.4,30.0,Partially cloudy
2025-08-10,2025-08-10T02:00:00,29.6,0.0,13.1,119.0,28.0,30.0,Partially cloudy
2025-08-10,2025-08-10T03:00:00,27.6,0.0,8.1,38.0,28.0,10.0,Clear
2025-08-10,2025-08-10T04:00:00,26.3,0.0,7.6,359.0,28.0,50.0,Partially cloudy
2025-08-10,2025-08-10T05:00:00,24.8,0.0,5.0,352.0,28.0,30.0,Partially cloudy
2025-08-10,2025-08-10T06:00:00,23.5,0.0,5.5,5.0,28.0,10.0,Clear
2025-08-10,2025-08-10T07:00:00,22.1,0.0,7.3,354.0,28.0,0.0,Clear
2025-08-10,2025-08-10T08:00:00,21.5,0.0,3.3,340.0,29.1,0.0,Clear
2025-08-10,2025-08-10T09:00:00,24.9,0.0,4.0,21.0,27.5,10.0,Clear
2025-08-10,2025-08-10T10:00:00,27.4,0.0,2.5,23.0,27.5,0.0,Clear
2025-08-10,2025-08-10T11:00:00,29.9,0.0,5.6,351.0,28.5,0.0,Clear
2025-08-10,2025-08-10T12:00:00,33.8,0.0,4.4,108.0,27.5,0.0,Clear
2025-08-10,2025-08-10T13:00:00,34.9,0.0,11.2,150.0,27.5,0.0,Clear
2025-08-10,2025-08-10T14:00:00,36.2,0.0,16.5,166.0,28.8,0.0,Clear
2025-08-10,2025-08-10T15:00:00,37.5,0.0,12.9,152.0,18.8,0.0,Clear
2025-08-10,2025-08-10T16:00:00,37.5,0.0,13.3,142.0,27.5,0.0,Clear
2025-08-10,2025-08-10T17:00:00,38.6,0.0,19.6,158.0,25.9,0.0,Clear
2025-08-10,2025-08-10T18:00:00,38.5,0.0,19.6,160.0,27.5,10.0,Clear
2025-08-10,2025-08-10T19:00:00,38.2,0.0,14.1,143.0,27.5,10.7,Clear
2025-08-10,2025-08-10T20:00:00,37.5,0.0,14.3,180.0,29.0,28.2,Partially cloudy
2025-08-10,2025-08-10T21:00:00,36.0,0.0,12.7,186.0,28.0,40.0,Partially cloudy
2025-08-10,2025-08-10T22:00:00,34.2,0.0,10.8,178.0,28.0,40.0,Partially cloudy
2025-08-10,2025-08-10T23:00:00,31.3,0.0,9.4,131.0,28.0,0.0,Clear
2025-08-11,2025-08-11T00:00:00,29.7,0.0,8.2,85.0,28.0,0.0,Clear
2025-08-11,2025-08-11T01:00:00,28.6,0.0,5.8,87.0,28.0,10.0,Clear
2025-08-11,2025-08-11T02:00:00,27.3,0.0,7.2,343.0,28.0,10.0,Clear
2025-08-11,2025-08-11T03:00:00,26.0,0.0,7.4,349.0,28.0,0.0,Clear
2025-08-11,2025-08-11T04:00:00,25.0,0.0,7.3,340.0,28.0,0.0,Clear
2025-08-11,2025-08-11T05:00:00,24.0,0.0,5.2,18.0,28.0,0.0,Clear
2025-08-11,2025-08-11T06:00:00,22.4,0.0,3.7,57.0,10.1,16.2,Clear
2025-08-11,2025-08-11T07:00:00,21.8,0.0,7.2,4.0,15.5,0.0,Clear
2025-08-11,2025-08-11T08:00:00,21.8,0.0,5.4,346.0,28.5,0.0,Clear
2025-08-11,2025-08-11T09:00:00,24.2,0.0,5.1,13.0,11.0,0.0,Clear
2025-08-11,2025-08-11T10:00:00,26.8,0.0,8.8,350.0,27.5,0.0,Clear
2025-08-11,2025-08-11T11:00:00,30.6,0.0,7.5,25.0,28.5,28.6,Partially cloudy
2025-08-11,2025-08-11T12:00:00,33.5,0.0,9.3,162.0,27.5,40.0,Partially cloudy
2025-08-11,2025-08-11T13:00:00,35.0,0.0,7.3,222.0,27.5,40.0,Partially cloudy
2025-08-11,2025-08-11T14:00:00,36.5,0.0,8.9,216.0,28.8,38.7,Partially cloudy
2025-08-11,2025-08-11T15:00:00,38.2,0.0,11.0,183.0,27.5,49.3,Partially cloudy
2025-08-11,2025-08-11T16:00:00,38.5,0.0,5.9,134.0,27.5,49.3,Partially cloudy
2025-08-11,2025-08-11T17:00:00,39.6,0.0,9.2,219.0,29.0,48.4,Partially cloudy
2025-08-11,2025-08-11T18:00:00,39.4,0.0,10.9,209.0,27.5,59.0,Partially cloudy
2025-08-11,2025-08-11T19:00:00,38.9,0.0,4.8,282.0,26.5,61.0,Partially cloudy
2025-08-11,2025-08-11T20:00:00,35.5,0.0,25.7,308.0,28.5,60.5,Partially cloudy
2025-08-11,2025-08-11T21:00:00,35.1,0.0,26.2,301.0,28.0,78.5,Partially cloudy
2025-08-11,2025-08-11T22:00:00,33.1,0.0,32.8,358.0,20.0,99.5,Overcast
2025-08-11,2025-08-11T23:00:00,31.8,0.0,26.3,341.0,27.9,92.9,Overcast
2025-09-01,2025-09-01T00:00:00,20.9,0.0,22.3,280.0,10.0,23.2,Partially cloudy
2025-09-01,2025-09-01T01:00:00,19.9,0.0,16.6,290.0,10.0,56.3,Partially cloudy
2025-09-01,2025-09-01T02:00:00,18.9,0.0,20.5,280.0,10.0,25.0,Partially cloudy
2025-09-01,2025-09-01T03:00:00,17.9,0.0,9.4,270.0,10.0,50.0,Partially cloudy
2025-09-01,2025-09-01T04:00:00,16.9,0.0,5.4,270.0,10.0,25.0,Partially cloudy
2025-09-01,2025-09-01T05:00:00,14.0,0.0,1.8,74.0,10.0,8.6,Clear
2025-09-01,2025-09-01T06:00:00,14.0,0.0,3.6,90.0,10.0,2.5,Clear
2025-09-01,2025-09-01T07:00:00,14.0,0.0,5.4,140.0,10.0,0.3,Clear
2025-09-01,2025-09-01T08:00:00,14.9,0.0,13.0,150.0,10.0,3.9,Clear
2025-09-01,2025-09-01T09:00:00,15.0,0.0,7.6,100.0,10.0,1.6,Clear
2025-09-01,2025-09-01T10:00:00,17.0,0.0,13.0,130.0,10.0,3.8,Clear
2025-09-01,2025-09-01T11:00:00,18.0,0.0,9.4,110.0,10.0,25.0,Partially cloudy
2025-09-01,2025-09-01T12:00:00,19.9,0.0,7.6,308.0,10.0,50.0,Partially cloudy
2025-09-01,2025-09-01T13:00:00,20.9,0.0,7.6,130.0,10.0,50.0,Partially cloudy
2025-09-01,2025-09-01T14:00:00,21.0,0.0,11.2,190.0,10.0,50.0,Partially cloudy
2025-09-01,2025-09-01T15:00:00,22.9,0.0,11.2,290.0,10.0,50.0,Partially cloudy
2025-09-01,2025-09-01T16:00:00,23.0,0.0,13.0,250.0,10.0,50.0,Partially cloudy
2025-09-01,2025-09-01T17:00:00,23.9,0.0,24.1,270.0,10.0,25.0,Partially cloudy
2025-09-01,2025-09-01T18:00:00,24.0,0.0,20.5,260.0,10.0,25.0,Partially cloudy
2025-09-01,2025-09-01T19:00:00,23.9,0.0,18.4,260.0,10.0,25.0,Partially cloudy
2025-09-01,2025-09-01T20:00:00,22.9,0.0,24.1,280.0,10.0,25.0,Partially cloudy
2025-09-01,2025-09-01T21:00:00,21.0,0.0,22.3,310.0,10.0,4.3,Clear
2025-09-01,2025-09-01T22:00:00,20.9,0.0,18.4,300.0,10.0,2.0,Clear
2025-09-01,2025-09-01T23:00:00,17.9,0.0,5.4,360.0,10.0,1.2,Clear
2025-09-02,2025-09-02T00:00:00,17.9,0.0,7.6,350.0,10.0,0.0,Clear
2025-09-02,2025-09-02T01:00:00,15.9,0.0,3.6,10.0,10.0,17.0,Clear
2025-09-02,2025-09-02T02:00:00,13.9,0.0,3.6,4.0,10.0,70.7,Partially cloudy
2025-09-02,2025-09-02T03:00:00,12.9,0.0,3.6,12.0,10.0,21.5,Partially cloudy
2025-09-02,2025-09-02T04:00:00,12.9,0.0,5.4,360.0,10.0,60.7,Partially cloudy
2025-09-02,2025-09-02T05:00:00,11.9,0.0,1.8,20.0,10.0,100.0,Overcast
2025-09-02,2025-09-02T06:00:00,11.9,0.0,5.4,60.0,10.0,95.8,Overcast
2025-09-02,2025-09-02T07:00:00,10.9,0.0,5.4,20.0,10.0,88.4,Partially cloudy
2025-09-02,2025-09-02T08:00:00,9.9,0.0,5.4,20.0,10.0,95.8,Overcast
2025-09-02,2025-09-02T09:00:00,12.0,0.0,1.8,230.0,10.0,100.0,Overcast
2025-09-02,2025-09-02T10:00:00,15.9,0.0,1.8,90.0,10.0,95.8,Overcast
2025-09-02,2025-09-02T11:00:00,18.0,0.0,3.6,170.0,10.0,95.4,Overcast
2025-09-02,2025-09-02T12:00:00,20.9,0.0,3.6,150.0,10.0,96.8,Overcast
2025-09-02,2025-09-02T13:00:00,22.9,0.0,14.8,220.0,10.0,96.3,Overcast
2025-09-02,2025-09-02T14:00:00,23.9,0.0,14.8,240.0,10.0,99.7,Overcast
2025-09-02,2025-09-02T15:00:00,24.0,0.0,14.8,230.0,10.0,99.6,Overcast
2025-09-02,2025-09-02T16:00:00,25.0,0.0,13.0,230.0,10.0,98.2,Overcast
2025-09-02,2025-09-02T17:00:00,26.9,0.0,9.4,190.0,10.0,94.6,Overcast
2025-09-02,2025-09-02T18:00:00,27.9,0.0,20.5,210.0,10.0,46.5,Partially cloudy
2025-09-02,2025-09-02T19:00:00,26.9,0.0,13.0,200.0,10.0,0.0,Clear
2025-09-02,2025-09-02T20:00:00,26.9,0.0,16.6,210.0,10.0,0.0,Clear
2025-09-02,2025-09-02T21:00:00,25.9,0.0,11.2,240.0,10.0,0.0,Clear
2025-09-02,2025-09-02T22:00:00,24.9,0.0,9.4,260.0,10.0,0.0,Clear
2025-09-02,2025-09-02T23:00:00,23.9,0.0,9.4,270.0,10.0,0.0,Clear
2025-09-03,2025-09-03T00:00:00,19.9,0.0,3.6,20.0,10.0,0.0,Clear
2025-09-03,2025-09-03T01:00:00,18.9,0.0,1.8,70.0,10.0,0.0,Clear
2025-09-03,2025-09-03T02:00:00,17.9,0.0,1.8,6.0,10.0,0.0,Clear
2025-09-03,2025-09-03T03:00:00,15.9,0.0,1.8,345.0,10.0,0.0,Clear
2025-09-03,2025-09-03T04:00:00,14.9,0.0,3.6,18.0,10.0,0.0,Clear
2025-09-03,2025-09-03T05:00:00,13.9,0.0,3.6,10.0,10.0,0.0,Clear
2025-09-03,2025-09-03T06:00:00,13.9,0.0,3.6,360.0,10.0,0.0,Clear
2025-09-03,2025-09-03T07:00:00,12.9,0.0,5.4,360.0,10.0,0.0,Clear
2025-09-03,2025-09-03T08:00:00,12.9,0.0,5.4,350.0,10.0,0.0,Clear
2025-09-03,2025-09-03T09:00:00,14.0,0.0,3.6,29.0,10.0,0.0,Clear
2025-09-03,2025-09-03T10:00:00,17.0,0.0,5.4,220.0,10.0,0.0,Clear
2025-09-03,2025-09-03T11:00:00,21.0,0.0,5.4,170.0,10.0,0.0,Clear
2025-09-03,2025-09-03T12:00:00,23.0,0.0,3.6,209.0,10.0,0.0,Clear
2025-09-03,2025-09-03T13:00:00,25.9,0.0,13.0,210.0,10.0,0.0,Clear
2025-09-03,2025-09-03T14:00:00,27.9,0.0,14.8,190.0,10.0,0.0,Clear
2025-09-03,2025-09-03T15:00:00,29.0,0.0,13.0,180.0,10.0,0.0,Clear
2025-09-03,2025-09-03T16:00:00,29.9,0.0,16.6,220.0,10.0,0.0,Clear
2025-09-03,2025-09-03T17:00:00,30.9,0.0,11.2,210.0,10.0,0.0,Clear
2025-09-03,2025-09-03T18:00:00,31.9,0.0,16.6,200.0,10.0,0.0,Clear
2025-09-03,2025-09-03T19:00:00,30.9,0.0,20.5,220.0,10.0,0.0,Clear
2025-09-03,2025-09-03T20:00:00,29.9,0.0,16.6,220.0,10.0,0.0,Clear
2025-09-03,2025-09-03T21:00:00,28.9,0.0,16.6,210.0,10.0,0.0,Clear
2025-09-03,2025-09-03T22:00:00,28.9,0.0,16.6,230.0,10.0,0.0,Clear
2025-09-03,2025-09-03T23:00:00,26.9,0.0,20.5,240.0,10.0,0.0,Clear
2025-09-04,2025-09-04T00:00:00,25.9,0.0,18.4,250.0,10.0,0.0,Clear
2025-09-04,2025-09-04T01:00:00,25.9,0.0,13.0,280.0,10.0,0.0,Clear
2025-09-04,2025-09-04T02:00:00,25.9,0.0,7.6,220.0,10.0,0.0,Clear
2025-09-04,2025-09-04T03:00:00,23.9,0.0,9.4,200.0,10.0,0.0,Clear
2025-09-04,2025-09-04T04:00:00,22.9,0.0,11.2,250.0,10.0,0.0,Clear
2025-09-04,2025-09-04T05:00:00,21.9,0.0,11.2,230.0,10.0,0.0,Clear
2025-09-04,2025-09-04T06:00:00,17.9,0.0,5.4,350.0,10.0,0.0,Clear
2025-09-04,2025-09-04T07:00:00,16.9,0.0,1.8,30.0,10.0,0.0,Clear
2025-09-04,2025-09-04T08:00:00,15.9,0.0,1.8,357.0,10.0,0.0,Clear
2025-09-04,2025-09-04T09:00:00,18.9,0.0,3.6,31.0,10.0,0.0,Clear
2025-09-04,2025-09-04T10:00:00,20.9,0.0,3.6,453.0,10.0,0.0,Clear
2025-09-04,2025-09-04T11:00:00,22.9,0.0,7.6,330.0,10.0,0.0,Clear
2025-09-04,2025-09-04T12:00:00,24.9,0.0,7.6,20.0,10.0,0.0,Clear
